"target_year","h","hist_fcst","hist_lower","hist_upper"
1995,22.5,3.02167849507445,0.668865609987455,4.90915106630311
1994,7.5,3.44136293457918,2.39495390878469,4.30686739230289
1995,19.5,2.83456899489415,1.20401394402803,4.27729004105355
1994,4.5,3.43249385415964,2.39739279081203,4.29188041584276
1995,16.5,2.47714320021363,0.672535183407868,4.14439165913194
1994,1.5,3.72031889476975,3.01882079152014,4.34138372936242
1995,13.5,2.8032030999691,1.60864943912472,3.9456640613302
1995,10.5,3.0215682851288,1.31149995471913,4.55255614617681
1996,22.5,2.26164407718727,0.814038407384531,3.55513767754873
1995,7.5,2.87482810912787,1.6894345941816,3.88707752009419
1996,19.5,2.29296363704241,0.773595376219996,3.57470571551076
1995,4.5,2.73688366887059,0.327898430903704,4.78120745046479
1996,16.5,2.51159581891852,1.21323038237866,3.61394260255916
1995,1.5,3.28521310184386,2.68408410028121,3.85313528330299
1996,13.5,2.38452524935997,0.307767567460016,4.31017032564733
1996,10.5,1.77825557638744,0.528646504302625,2.89631308691843
1997,22.5,1.87741993507135,0.191311905130905,3.58864133412305
1996,7.5,2.31799562938556,0.283679582643637,4.22999285393161
1997,19.5,1.91865355210288,0.537066011592078,3.15039918383463
1996,4.5,2.45841297047665,1.78818917109284,3.1131458215345
1997,16.5,2.10286769227876,0.792117408987144,3.25587977142409
1996,1.5,2.41068927246134,2.02786598256424,2.79701594399875
1997,13.5,2.29050550489307,0.152865477759374,3.89439772166994
1997,10.5,2.58394191968616,0.224424601484055,4.65863734678723
1998,22.5,2.05342982944014,0.477051862047398,3.6127673087342
1997,7.5,3.23282265793963,2.20928532531063,4.10685350799825
1998,19.5,2.28737269116677,0.172705091076623,4.280642609865
1997,4.5,3.25660048665136,2.41236884571115,4.01949295384746
1998,16.5,2.44281254963615,1.08113641108169,3.59017878932322
1997,1.5,3.65500397534553,2.46413598833034,4.58160438739282
1998,13.5,2.55956179193806,1.48068538997878,3.57636548046341
1998,10.5,2.63655817461735,0.261241905927313,4.70035158157569
1999,22.5,2.24748155139986,0.872822115490392,3.4927663537311
1998,7.5,3.10073223514881,2.02328110727741,4.01529965116232
1999,19.5,2.34358968360479,1.0145046492131,3.50292881379029
1998,4.5,3.28008330518464,2.5200282104796,3.98147247616182
1999,16.5,2.3356791768183,0.776322996383732,3.68467772900149
1998,1.5,3.39639508627128,2.34898125036964,4.26656955443916
1999,13.5,1.93392197903693,0.102453047772358,3.77787487390418
1999,10.5,2.89567782004084,1.45944047560724,4.11188421483892
2000,22.5,2.06921814463094,0.281545578085035,3.73313620951337
1999,7.5,3.69192655599168,2.62697029040248,4.54355233021665
2000,19.5,2.52340440804555,0.962576520287913,3.8137726291278
1999,4.5,3.61483054845592,2.765701832897,4.34197751839815
2000,16.5,2.52274828027605,1.14650660921596,3.70404727309069
1999,1.5,3.64746058533081,2.58488405751489,4.50238071110513
2000,13.5,2.94336568247638,1.67250116688001,4.07702619339054
2000,10.5,3.69136250367138,2.40442404996269,4.66675436646255
2001,22.5,2.88417307044469,1.37219530498326,4.33031059089292
2000,7.5,4.55929548867462,3.21393992631729,5.46485031413861
2001,19.5,3.06089159668964,1.48682766865013,4.5807484100091
2000,4.5,4.94115739789652,3.60195812485515,5.74372589330712
2001,16.5,3.24147263109595,1.86493636267708,4.3616264705548
2000,1.5,5.43585901062537,4.2537432006903,5.88244634751766
2001,13.5,3.21413894794205,1.83745167148866,4.33383098643188
2001,10.5,1.98732316686342,-0.228488935225355,4.19751743114931
2002,22.5,3.12724472145139,1.29250280279396,4.57257986375738
2001,7.5,1.77239264345722,0.674451801921655,2.78107399578918
2002,19.5,2.77217809478781,0.365624547742784,4.79949761165967
2001,4.5,1.44873007472759,0.694218044440424,2.16713225593895
2002,16.5,2.40584561282445,0.937525416149617,3.68408208780756
2001,1.5,1.01757565554336,-0.00340915479855002,1.80688737803005
2002,13.5,0.936804824830835,-0.566642378461534,2.36032487958507
2002,10.5,1.39882933909286,-0.123134402161382,2.85964105431698
2003,22.5,2.95479321469736,1.30239325008881,4.30311119410736
2002,7.5,2.70466204059309,0.290958807635733,4.76638045233881
2003,19.5,3.19122317975776,1.849850753259,4.376693176978
2002,4.5,2.33106971034448,1.54732149393085,3.07668967793971
2003,16.5,2.84668820284976,1.45643937135639,4.06122776165209
2002,1.5,2.4005884017316,1.85595811697378,2.94682359195503
2003,13.5,2.56887504660507,1.35453304516656,3.70709616992066
2003,10.5,2.32385956049829,0.849013716175582,3.5534154531344
2004,22.5,3.20152334697199,1.65883662790956,4.58202070763512
2003,7.5,2.15062339378383,0.903998513738424,3.264609671239
2004,19.5,3.06893684564064,1.47487810054125,4.35508810241966
2003,4.5,2.41185066744841,1.70960860940238,3.09826963676706
2004,16.5,3.42381564490063,2.20746589130641,4.47193717539915
2003,1.5,2.88389850301701,2.15736055085641,3.63181857552751
2004,13.5,3.96205789565762,2.5552342941098,4.9884757237946
2004,10.5,4.3510091551691,2.88149274207539,5.32116813994718
2005,22.5,3.75611823662942,2.16952475286971,5.13575087444651
2004,7.5,4.48168932780962,2.95882363977669,5.44917997291366
2005,19.5,3.86277119856956,2.34929549540735,5.03197996459734
2004,4.5,4.28228294797237,3.41170254632582,4.96751116478863
2005,16.5,3.67788613728811,2.24211296043879,4.81070541433174
2004,1.5,4.37041184179845,3.68965250603951,4.928578972583
2005,13.5,3.45655433918936,2.22025296386889,4.54105542699193
2005,10.5,3.5604405062084,2.43446059005544,4.5338716133746
2006,22.5,3.39219142808513,2.08040454216999,4.54594196462031
2005,7.5,3.45234314980663,2.34225874625992,4.35494628794573
2006,19.5,3.33720081910652,2.11341680069437,4.33155413750873
2005,4.5,3.50650127735569,2.61898494176908,4.26672621005964
2006,16.5,3.22490706670587,1.98881202775193,4.25443630277184
2005,1.5,3.4675081817987,2.6006020292537,4.21702071233965
2006,13.5,3.24885799074909,2.09542024490189,4.19939327703052
2006,10.5,3.19348583613207,2.07882495539646,4.1319663154649
2007,22.5,2.98179219543534,0.647350290313366,4.87412588675232
2006,7.5,3.36430338401579,2.45877088811302,4.14671535556829
2007,19.5,2.94498886854104,1.60102195619941,4.08267897180077
2006,4.5,3.25843253080582,2.49355758615312,3.9600795778945
2007,16.5,2.69474995035765,1.33273311173823,3.84156783361869
2006,1.5,3.26683865284038,2.53518839167749,3.9581595183572
2007,13.5,2.40551211140327,1.25853107076426,3.43496724291881
2007,10.5,2.72475441524999,0.37010068085869,4.73625489478723
2008,22.5,2.87081855349874,1.61124861066011,3.98539469789785
2007,7.5,2.35168273808808,0.277214813435617,4.28540821672067
2008,19.5,2.47834990439681,0.953225177681151,3.74702769244554
2007,4.5,2.04977199473603,1.17648297644791,2.90769621793364
2008,16.5,2.40564903416605,0.89382630465927,3.67078390862514
2007,1.5,2.31133699248933,0.102101168254752,4.37776976718054
2008,13.5,2.23980205064773,1.09383074419341,3.38893598592078
2008,10.5,1.51765096280007,-0.465734204402411,3.68409385008492
2009,22.5,2.2974977841687,0.935505434137011,3.55178880775619
2008,7.5,1.25686842632171,0.238171314667686,2.37762761319987
2009,19.5,1.91072053173517,-0.347357556966417,4.19983719402231
2008,4.5,1.3599397681105,0.23531764984413,2.40686912942872
2009,16.5,1.43707124861234,-0.633621896887732,3.75203179955155
2008,1.5,1.1376871092054,0.139330019280515,2.09428380709369
2009,13.5,-0.138804130300765,-1.46613544440468,1.74949029789792
2009,10.5,-1.64038968993383,-2.43446167284363,0.0694047607482501
2010,22.5,1.55716349104019,-0.785820833619701,4.14490010862011
2009,7.5,-2.55453857602414,-3.17867235450889,-0.996756269030307
2010,19.5,1.77571842757247,0.0639702318062777,3.31440922370577
2009,4.5,-2.44747039592488,-3.01739563766828,-0.977940848509201
2010,16.5,2.11679169292121,0.307232811198674,3.64767568639666
2009,1.5,-2.49121622904787,-2.95421340644977,-1.26344958004895
2010,13.5,2.50543443130555,1.08711285534902,3.90380296321276
2010,10.5,2.84912378714745,1.53992386913392,3.9465675928098
2011,22.5,2.87752311973322,1.4192646279195,4.28050732977303
2010,7.5,3.22016021133797,2.02760067655718,4.19438451327107
2011,19.5,2.962975145437,1.64701968058795,4.19838459345923
2010,4.5,2.84925790870864,1.59386266590439,3.96035505075984
2011,16.5,2.60254325691492,1.26485402340978,3.74472510743323
2010,1.5,2.60720878222056,1.60548075747228,3.50360394543373
2011,13.5,2.56281925136765,1.40749006656743,3.58535673872148
2011,10.5,3.23374676006131,2.02307734416575,4.21747404120961
2012,22.5,3.1745152302744,1.76172061402855,4.45008299877402
2011,7.5,2.71037530185323,1.69228691616189,3.73085760567771
2012,19.5,2.9740246347372,1.48463718544917,4.35663300864013
2011,4.5,1.85784019523216,-0.703237722620269,3.74445726088418
2012,16.5,2.18937394493719,0.763556378288372,3.50859969010056
2011,1.5,1.57301973516259,0.772988206900929,2.36053510668696
2012,13.5,2.212405653202,0.854257589396557,3.45054498841701
2012,10.5,2.35549526164609,1.22754312793049,3.38704121058469
2013,22.5,2.53651547024114,1.0448459595162,3.99107195761121
2012,7.5,2.36813332985245,1.5612698543431,3.16287452381649
2013,19.5,2.40878969153785,1.0959956538829,3.66111756639257
2012,4.5,2.06507332884135,0.994524827843059,3.04920811009856
2013,16.5,2.0283126599733,0.686704879516984,3.31312802663577
2012,1.5,2.28323329461702,-0.393138631389523,4.58075927810277
2013,13.5,1.98751123575931,0.678842320936699,3.21382734925496
2013,10.5,2.1492692439825,-0.336873930225323,4.35977096050672
2014,22.5,2.4829747150292,1.2184327944878,3.70508205677578
2013,7.5,2.07672133787181,0.749844281304557,3.23019436053767
2014,19.5,2.49478151857512,1.19574233701109,3.71343692525874
2013,4.5,1.59005316235054,0.852094298926092,2.33106402332106
2014,16.5,2.41868759434288,1.14162475589406,3.70531585297855
2013,1.5,1.5744661655563,0.87281002175616,2.27282321864808
2014,13.5,2.38951591059228,1.19901327073098,3.5243623232219
2014,10.5,2.69560145478495,1.46259359519883,3.77411327938985
2015,22.5,2.80254729843937,1.38931640392142,4.09975755803875
2014,7.5,2.49366504130956,1.43868235013926,3.47884822747315
2015,19.5,2.78358745918326,1.38377090034065,4.09884526625094
2014,4.5,2.1249000008253,0.973374730034108,3.15426978208064
2015,16.5,2.70623962922287,1.32043864665191,3.97470194881994
2014,1.5,2.35189563831936,1.30783757376878,3.29261137590976
2015,13.5,2.77107020890255,1.52761029069131,3.92800112660522
2015,10.5,2.92104127675994,1.68506319646054,4.00903793990125
2016,22.5,2.67317707852363,1.27983508620197,3.97509729572334
2015,7.5,2.38168265966029,1.36893880532276,3.32823887783666
2016,19.5,2.45725082697957,1.09005718188597,3.74720561882372
2015,4.5,2.35162378040618,1.56343768162292,3.10350630438164
2016,16.5,2.38584199802119,1.05130740006596,3.60512437229594
2015,1.5,2.40450319886402,1.62520072693391,3.15585834560275
2016,13.5,2.37786387500502,1.23085086149343,3.45396920364417
2016,10.5,1.93049779514359,0.737460920183213,3.08018781572742
2017,22.5,2.00246487830964,0.465906276578334,3.29696953218358
2016,7.5,1.71013850710158,0.681452035085801,2.71400600826756
2017,19.5,2.02693917395254,0.743527451322191,3.26478238788733
2016,4.5,1.51903191580662,0.72435717102844,2.32990506170307
2017,16.5,2.14732047242295,-0.339250069172617,4.35889150632065
2016,1.5,1.43680833383508,-0.77500170580248,3.66210510401158
2017,13.5,2.09068850924345,0.97955090484275,3.18838974104785
2017,10.5,2.15803926230242,0.305428681036995,3.85720600810061
2018,22.5,2.25291389471022,0.842470334140853,3.56113025920023
2017,7.5,2.14301752475263,-0.509755374758015,4.48369898434402
2018,19.5,2.34606185286149,-0.191023993697368,4.5191838457353
2017,4.5,2.12744264935742,1.02951184998804,3.11843567234022
2018,16.5,2.21226561108167,0.928824772741305,3.34522088809153
2017,1.5,2.35267213677342,1.47391015936606,3.17122834909785
2018,13.5,2.41068993129759,1.28930396972464,3.4328137875065
2018,10.5,2.64806131217253,1.48170983860727,3.65380817939559
2019,22.5,2.35921626971069,0.81553137804647,3.62586091184105
2018,7.5,2.6461169202594,1.47955958831706,3.65213933184726
2019,19.5,2.41104671784148,1.04759123784083,3.59948606948085
2018,4.5,2.67425827981237,1.8373553796758,3.45990076388435
2019,16.5,2.39915229316598,0.876712133443288,3.68610694777736
2018,1.5,2.79960204628674,1.98290505906306,3.55188305083292
2019,13.5,2.45334949058047,1.23138867519203,3.53682848313379
2019,10.5,2.27020234174623,0.913509360238135,3.43220358566905
2020,22.5,1.78702786687165,0.245375845177262,3.1916355245047
2019,7.5,2.39121312165965,1.48284129961637,3.23045645934544
2020,19.5,1.92425865350175,0.49441726234418,3.17984705409542
2019,4.5,2.26091827414586,1.50768166776549,2.98448939443945
2020,16.5,1.71133824034514,0.356249699782912,2.97871992837326
2019,1.5,2.3229423363417,1.56602418807211,3.04748627787958
2020,13.5,1.88021596570193,-0.754581390963832,3.84429241908507
2020,10.5,1.83923703910419,0.771745952238628,2.87919357269483
2021,22.5,1.84972940690552,-0.559162722929418,4.07711697103254
2020,7.5,-5.80881085319991,-10.2220077993609,-1.98447434349675
2021,19.5,2.83416687768368,-0.146249930859986,5.65115788127944
2020,4.5,-5.01091399100975,-7.72234107158353,-2.12065250584102
2021,16.5,3.03574203111375,-5.09514740042977,10.6673017924462
2020,1.5,-3.67438331247444,-5.6112344334243,-1.84180116998027
2021,13.5,3.46323682101711,1.10108934614372,5.8094976362196
2021,10.5,4.25862383426559,1.6257840490627,6.7839038498173
2022,22.5,3.32801759549702,1.05100005663708,5.55733931368886
2021,7.5,5.66750074896109,2.89304727789617,8.24687748875038
2022,19.5,3.95746081827096,1.49284734413353,6.41938204370505
2021,4.5,5.60193001650665,3.18486883008975,7.8739668125873
2022,16.5,3.97465808038347,1.53748580311954,6.39081423682323
2021,1.5,5.37082946915715,2.96777498433414,7.63841090445732
2022,13.5,3.40996727384982,1.12686770954964,5.64221620934197
2022,10.5,3.3495563384782,1.07099240769101,5.57959039356029
2023,22.5,2.56952680774614,0.312310273011299,4.80073414679674
2022,7.5,2.37034426563174,0.171761019153785,4.55587354348066
2023,19.5,1.8034644223498,-0.383307932912405,3.99588944866179
2022,4.5,1.47870710032493,-0.712160371012447,3.68611386115097
2023,16.5,1.29542204653683,-0.904704021100639,3.51846030951142
